LOT_ID_BASE,WAFER_ID,FAMILY_CODE,"('TOP5_SCF_COUNT', 'M7060P060ATPA')","('TOP5_SCF_COUNT', 'M7125P125ATPA')","('TOP2_SCF_COUNT', 'M7060P060ATPA')","('TOP2_SCF_COUNT', 'M7125P125ATPA')",TP_VMAX,TP_VMIN,YLD_DELTA,Label
8IQT43006,65700J08SEA0,US,0,0,0,0,94.44,94.44,0,
8IQT43006,65700J09SEE2,US,0,0,0,0,97.22,97.22,0,
8IQT43006,65700J10SEA0,US,0,0,0,0,94.44,94.44,0,
8IQT43006,65700J14SEC2,US,0,0,0,0,91.66,88.88,2.78,
8IQT43006,65700J15SEG4,US,0,0,0,0,91.66,91.66,0,
8IQT43006,65700J18SEE4,US,0,0,0,0,94.44,94.44,0,
8IQT43006,65700J1CSEH0,US,0,0,0,0,94.44,91.66,2.78,
8IQT43006,65700J42SEH2,US,0,0,0,0,94.44,94.44,0,
8IQT43006,65700J45SEF2,US,0,0,0,0,94.44,91.66,2.78,
8IQT43007,65700M26SEF2,P2,1,1,1,1,97.22,97.22,0,
8IQT43007,65700M27SEC1,P2,0,0,0,0,94.44,94.44,0,
8IQT43007,65700M2BSEE5,P2,0,0,0,0,97.22,97.22,0,
8IQT43007,65700M2DSEF6,P2,0,0,0,0,94.44,94.44,0,
8IQT43007,65700M2ESEC5,P2,0,0,0,0,91.66,91.66,0,
8IQT43007,65700M2HSEA5,P2,0,0,0,0,97.22,97.22,0,
8IQT43007,65700M2ISEE7,P2,0,0,0,0,97.22,97.22,0,
8IQT43007,65700M2JSEB6,P2,0,0,0,0,100,100,0,
8IQT43007,65700M2NSEE0,P2,0,0,0,0,94.44,94.44,0,
8IQT43007,65700M2PSEF1,P2,0,0,0,0,97.22,97.22,0,
8IQT43007,65700M2QSEC0,P2,0,0,0,0,97.22,97.22,0,
8IQT43007,65700M2RSEG2,P2,0,0,0,0,97.22,94.44,2.78,
8IQT43007,65700M2SSED1,P2,0,0,0,0,100,100,0,
8IQT43007,65700M2TSEA0,P2,0,0,0,0,97.22,97.22,0,
8IQT43007,65700M5RSEF0,P2,0,0,0,0,97.22,97.22,0,
8IQT43007,65700M5SSEB7,P2,0,0,0,0,97.22,97.22,0,
8IQT43007,65700M5USED0,P2,0,0,0,0,100,100,0,
8IQT43007,65700M5VSEH2,P2,0,0,0,0,97.22,97.22,0,
8IQT43007,65700M5XSEB0,P2,0,0,0,0,100,100,0,
8IQT43007,65700M60SEF1,P2,0,0,0,0,100,100,0,
8IQT43007,65700M63SED1,P2,0,0,0,0,97.22,97.22,0,
8IQT43007,65700M65SEE2,P2,1,1,0,0,97.22,97.22,0,
8IQT43007,65700M73SEA2,P2,1,1,0,0,91.66,88.88,2.78,
8IQT43008,6A05V038SOE7,9S,0,0,0,0,100,100,0,
8IQT43008,6A06U275SOD5,9S,0,0,0,0,100,100,0,
8IQT43008,6A06U276SOA4,9S,0,0,0,0,94.44,94.44,0,
8IQT43008,6A06U280SOB5,9S,0,0,0,0,97.22,97.22,0,
8IQT43008,6A06U302SOC6,9S,0,0,0,0,100,100,0,
8IQT43008,6A06U305SOA6,9S,0,0,0,0,91.66,91.66,0,
8IQT43008,6A06V083SOB6,9S,0,0,0,0,91.66,91.66,0,
8IQT43008,6A06V089SOF1,9S,0,0,0,0,97.22,97.22,0,
8IQT43008,6A06V091SOF1,9S,0,0,0,0,100,97.22,2.78,
8IQT43008,6A06Y027SOA2,9S,0,0,0,0,100,100,0,
8IQT43009,6A06R235SOG5,9S,0,0,0,0,97.22,97.22,0,
8IQT43009,6A06R269SOA2,9S,0,0,0,0,100,100,0,
8IQT43009,6A06R270SOD3,9S,2,1,2,1,91.66,91.66,0,
8IQT43009,6A06R273SOB3,9S,0,0,0,0,97.22,97.22,0,
8IQT43009,6A06R311SOB7,9S,0,0,0,0,100,100,0,
8IQT43009,6A06T083SOB0,9S,18,10,18,10,94.44,94.44,0,
8IQT43009,6A06T084SOF2,9S,0,0,0,0,100,100,0,
8IQT43009,6A06T089SOE3,9S,0,0,0,0,94.44,94.44,0,
8IQT43009,6A06T092SOB2,9S,3,2,0,0,88.88,88.88,0,
8IQT43009,6A06T096SOD4,9S,2,1,2,1,94.44,94.44,0,
8IQT43009,6A06T097SOA3,9S,0,0,0,0,97.22,97.22,0,
8IQT43009,6A06T133SOH1,9S,0,0,0,0,94.44,91.66,2.78,
8IQT43009,6A06T135SOA7,9S,0,0,0,0,88.88,88.88,0,
8IQT43009,6A06T136SOF1,9S,0,0,0,0,94.44,94.44,0,
8IQT43009,6A06U136SOF4,9S,0,0,0,0,97.22,97.22,0,
8IQT43009,6A06U137SOC3,9S,1,1,1,1,97.22,97.22,0,
8IQT43009,6A06U196SOD0,9S,0,0,0,0,94.44,91.66,2.78,
8IQT43010,6A06R048SOD4,9S,0,0,0,0,100,100,0,
8IQT43010,6A06S003SOB4,9S,0,0,0,0,94.44,94.44,0,
8IQT43010,6A06S124SOG4,9S,0,0,0,0,100,100,0,
8IQT43010,6A06U257SOD1,9S,0,0,0,0,100,100,0,
8IQT43010,6A06U258SOA0,9S,0,0,0,0,97.22,97.22,0,
8IQT43010,6A06V009SOG0,9S,0,0,0,0,97.22,97.22,0,
8IQT43010,6A06V034SOF5,9S,0,0,0,0,91.66,91.66,0,
8IQT43010,6A06Z010SOD2,9S,0,0,0,0,94.44,94.44,0,
8IQT43013,6A06S099SOB1,9S,0,0,0,0,91.66,91.66,0,
8IQT43013,6A06S101SOG7,9S,0,0,0,0,100,100,0,
8IQT43013,6A06S102SOD6,9S,0,0,0,0,97.22,97.22,0,
8IQT43013,6A06S104SOE7,9S,0,0,0,0,100,100,0,
8IQT43013,6A06S105SOB6,9S,0,0,0,0,100,100,0,
8IQT43013,6A06S106SOG0,9S,0,0,0,0,100,97.22,2.78,
8IQT43013,6A06S110SOH1,9S,0,0,0,0,97.22,97.22,0,
8IQT43013,6A06S190SOG2,9S,0,0,0,0,97.22,97.22,0,
8IQT43015,65700BAFSEC7,US,0,0,0,0,100,100,0,
8IQT43015,65700C0KSEF6,US,0,0,0,0,97.22,97.22,0,
8IQT43015,65700C0MSEG7,US,0,0,0,0,97.22,97.22,0,
8IQT43015,65700C0PSEE7,US,0,0,0,0,91.66,88.88,2.78,
8IQT43015,65700C0QSEB6,US,0,0,0,0,94.44,91.66,2.78,
8IQT43015,65700C0RSEG0,US,0,0,0,0,97.22,97.22,0,
8IQT43015,65700C0SSEC7,US,0,0,0,0,100,100,0,
8IQT43015,65700C0TSEH1,US,0,0,0,0,97.22,97.22,0,
8IQT43015,65700C0VSEA7,US,0,0,0,0,97.22,88.88,8.34,
8IQT43015,65700C0WSEF1,US,0,0,0,0,97.22,97.22,0,
8IQT43015,65700C12SEH2,US,0,0,0,0,100,100,0,
8IQT43015,65700C14SEB0,US,0,0,0,0,97.22,97.22,0,
8IQT43017,6A06T168SOF0,US,0,0,0,0,97.22,97.22,0,
8IQT43017,6A06T170SOF0,US,0,0,0,0,97.22,97.22,0,
8IQT43017,6A06T174SOH2,US,0,0,0,0,94.44,94.44,0,
8IQT43017,6A06Z001SOD0,XX,0,0,0,0,,,,
8IQT43017,6A06Z005SOF2,US,1,1,1,1,83.33,83.33,0,
8IQT43017,6A06Z007SOG3,US,0,0,0,0,91.66,94.44,-2.78,
8IQT43017,6A06Z060SOD5,XX,0,0,0,0,,,,
8IQT43017,6A06Z066SOH0,US,0,0,0,0,94.44,91.66,2.78,
8IQT43017,6A070021SOG5,US,1,1,0,0,97.22,97.22,0,
8IQT43017,6A070071SOH0,US,0,0,0,0,100,100,0,
8IQT43017,6A070076SOG1,US,0,0,0,0,100,100,0,
8IQT43017,6A070125SOA5,US,0,0,0,0,97.22,97.22,0,
8IQT44003,6A06T166SOD7,US,0,0,0,0,97.22,97.22,0,
8IQT44003,6A06T167SOA6,US,0,0,0,0,100,100,0,
8IQT44003,6A06T173SOD0,US,0,0,0,0,97.22,97.22,0,
8IQT44003,6A06T191SOD4,US,0,0,0,0,100,100,0,
8IQT44003,6A06T194SOB4,US,0,0,0,0,77.77,77.77,0,
8IQT44003,6A06Z051SOD3,US,0,0,0,0,97.22,97.22,0,
8IQT44003,6A06Z065SOC6,US,0,0,0,0,97.22,100,-2.78,
8IQT44003,6A070018SOC3,US,0,0,0,0,100,100,0,
8IQT44003,6A070027SOC5,US,0,0,0,0,97.22,97.22,0,
8IQT44003,6A070066SOB5,US,0,0,0,0,97.22,97.22,0,
8IQT44003,6A070068SOC6,US,0,0,0,0,100,100,0,
8IQT44003,6A070075SOB7,US,0,0,0,0,97.22,97.22,0,
8IQT44003,6A070077SOD0,US,3,0,2,0,100,83.33,16.67,
8IQT44005,6A06S038SOG6,US,0,0,0,0,94.44,94.44,0,
8IQT44005,6A06T240SOF3,US,0,0,0,0,94.44,94.44,0,
8IQT44005,6A06T246SOB3,US,0,0,0,0,94.44,91.66,2.78,
8IQT44005,6A06T249SOG6,XX,0,0,0,0,,,,
8IQT44005,6A06Z076SOE1,US,0,0,0,0,91.66,91.66,0,
8IQT44005,6A06Z078SOF2,US,0,0,0,0,88.88,88.88,0,
8IQT44005,6A06Z081SOC1,XX,0,0,0,0,,,,
8IQT44005,6A06Z082SOG3,US,0,0,0,0,94.44,94.44,0,
8IQT44005,6A06Z124SOB6,US,0,0,0,0,94.44,91.66,2.78,
8IQT44005,6A070389SOG0,US,0,0,0,0,91.66,91.66,0,
8IQT44005,6A070397SOC0,US,0,0,0,0,94.44,94.44,0,
8IQT44005,6A070398SOG2,US,0,0,0,0,94.44,94.44,0,
8IQT44006,6A06Q252SOC4,US,0,0,0,0,97.22,97.22,0,
8IQT44006,6A06Q253SOG6,US,1,1,0,0,91.66,91.66,0,
8IQT44006,6A06R259SOD1,US,0,0,0,0,94.44,94.44,0,
8IQT44006,6A06R261SOD1,US,0,0,0,0,100,100,0,
8IQT44006,6A06T152SOE4,US,0,0,0,0,94.44,94.44,0,
8IQT44006,6A06T153SOB3,US,0,0,0,0,94.44,94.44,0,
8IQT44006,6A06T208SOG5,US,0,0,0,0,94.44,94.44,0,
8IQT44006,6A06U038SOA1,US,0,0,0,0,91.66,91.66,0,
8IQT44006,6A06X126SOC1,US,0,0,0,0,91.66,91.66,0,
8IQT44006,6A06X131SOA1,US,0,0,0,0,97.22,94.44,2.78,
8IQT44006,6A06X132SOE3,US,0,0,0,0,94.44,94.44,0,
8IQT44006,6A06X133SOB2,US,0,0,0,0,94.44,94.44,0,
8IQT44007,6A06N040SOE7,US,0,0,0,0,100,100,0,
8IQT44007,6A070084SOC1,US,0,0,0,0,91.66,91.66,0,
8IQT44007,6A070085SOG3,US,0,0,0,0,100,100,0,
8IQT44007,6A070086SOD2,US,0,0,0,0,100,100,0,
8IQT44007,6A070090SOE3,US,0,0,0,0,100,100,0,
8IQT44007,6A070093SOC3,US,0,0,0,0,91.66,97.22,-5.56,
8IQT44007,6A074161SOD1,US,0,0,0,0,100,97.22,2.78,
8IQT44007,6A074165SOF3,US,0,0,0,0,100,100,0,
8IQT44007,6A074167SOG4,US,0,0,0,0,94.44,94.44,0,
8IQT44007,6A074168SOD3,US,0,0,0,0,97.22,97.22,0,
8IQT44007,6A074170SOD3,US,0,0,0,0,100,100,0,
8IQT44007,6A074171SOA2,US,0,0,0,0,97.22,97.22,0,
8IQT44008,6A06J278SOE7,US,0,0,0,0,94.44,94.44,0,
8IQT44008,6A06J281SOB6,US,0,0,0,0,100,100,0,
8IQT44008,6A06N303SOE3,US,0,0,0,0,97.22,97.22,0,
8IQT44008,6A06N304SOB2,US,0,0,0,0,100,100,0,
8IQT44008,6A06Y064SOF4,US,0,0,0,0,97.22,97.22,0,
8IQT44008,6A06Y066SOG5,US,0,0,0,0,100,100,0,
8IQT44008,6A06Y070SOA3,US,0,0,0,0,94.44,94.44,0,
8IQT44008,6A06Y072SOB4,US,0,0,0,0,100,100,0,
8IQT44008,6A06Y125SOF5,US,0,0,0,0,91.66,97.22,-5.56,
8IQT44008,6A06Y220SOF5,US,0,0,0,0,100,100,0,
8IQT44008,6A06Y275SOF1,US,0,0,0,0,100,100,0,
8IQT44008,6A06Y276SOC0,US,0,0,0,0,94.44,94.44,0,
8IQT44008,6A06Y277SOG2,US,0,0,0,0,100,100,0,
8IQT44010,6A065290SOB4,9S,0,0,0,0,97.22,97.22,0,
8IQT44010,6A06U247SOG0,9S,0,0,0,0,97.22,97.22,0,
8IQT44010,6A06U278SOB5,9S,0,0,0,0,97.22,94.44,2.78,
8IQT44010,6A06U306SOF0,9S,0,0,0,0,94.44,94.44,0,
8IQT44010,6A06U308SOG1,9S,6,0,6,0,100,94.44,5.56,
8IQT44010,6A06V085SOC7,9S,0,0,0,0,91.66,91.66,0,
8IQT44010,6A06V090SOA7,9S,1,0,1,0,100,94.44,5.56,
8IQT44010,6A06V093SOG2,9S,2,1,2,1,83.33,83.33,0,
8IQT45001,6A06Q230SOH1,9S,0,0,0,0,91.66,91.66,0,
8IQT45001,6A06Q232SOA7,9S,0,0,0,0,100,97.22,2.78,
8IQT45001,6A06Q233SOF1,9S,0,0,0,0,100,100,0,
8IQT45001,6A06Q234SOC0,9S,0,0,0,0,97.22,97.22,0,
8IQT45001,6A06Q239SOB1,9S,0,0,0,0,100,100,0,
8IQT45001,6A06Q240SOE2,9S,0,0,0,0,100,100,0,
8IQT45001,6A06Q243SOC2,9S,0,0,0,0,100,100,0,
8IQT45001,6A06Q256SOE6,9S,0,0,0,0,94.44,94.44,0,
8IQT45001,6A06Q261SOC6,9S,0,0,0,0,100,100,0,
8IQT45001,6A06S108SOH1,9S,0,0,0,0,100,97.22,2.78,
8IQT45001,6A06S109SOE0,9S,0,0,0,0,100,100,0,
8IQT45001,6A06S113SOF1,9S,0,0,0,0,97.22,97.22,0,
8IQT45001,6A06T076SOB7,9S,0,0,0,0,100,97.22,2.78,
8IQT45001,6A06W076SOD0,9S,0,0,0,0,100,100,0,
8IQT45001,6A06Y046SOF0,9S,0,0,0,0,94.44,94.44,0,
8IQT45001,6A06Y055SOF2,9S,0,0,0,0,97.22,94.44,2.78,
8IQT45001,6A06Y056SOC1,9S,0,0,0,0,100,100,0,
8IQT45005,6A06Z228SOD1,9S,0,0,0,0,97.22,94.44,2.78,
8IQT45005,6A06Z234SOF3,9S,0,0,0,0,97.22,97.22,0,
8IQT45005,6A06Z238SOA2,9S,0,0,0,0,97.22,97.22,0,
8IQT45005,6A06Z239SOE4,9S,0,0,0,0,91.66,91.66,0,
8IQT45005,6A06Z241SOE4,9S,1,1,1,1,94.44,94.44,0,
8IQT45005,6A06Z242SOB3,9S,1,1,0,0,94.44,94.44,0,
8IQT45005,6A06Z243SOF5,9S,0,0,0,0,100,100,0,
8IQT45005,6A06Z255SOD7,9S,0,0,0,0,86.11,86.11,0,
8IQT45005,6A06Z277SOG5,9S,0,0,0,0,94.44,94.44,0,
8IQT45005,6A06Z278SOD4,9S,0,0,0,0,97.22,97.22,0,
8IQT45005,6A06Z279SOA3,9S,0,0,0,0,100,100,0,
8IQT45005,6A076065SOH0,9S,0,0,0,0,94.44,94.44,0,
8IQT45005,6A076101SOG3,9S,1,1,0,0,97.22,97.22,0,
8IQT45005,6A076102SOD2,9S,1,1,0,0,97.22,97.22,0,
8IQT45005,6A076148SOC4,9S,1,1,0,0,80.55,80.55,0,
8IQT45005,6A076149SOG6,9S,54,62,0,0,69.44,69.44,0,
8IQT45005,6A078307SOB3,9S,0,0,0,0,100,100,0,
8IQT45005,6A078308SOF5,9S,0,0,0,0,100,100,0,
8IQT45005,6A078310SOF5,9S,0,0,0,0,91.66,91.66,0,
8IQT45005,6A078311SOC4,9S,0,0,0,0,100,100,0,
8IQT45005,6A078314SOA4,9S,0,0,0,0,100,100,0,
8IQT45005,6A078315SOE6,9S,1,0,1,0,100,97.22,2.78,
8IQT45005,6A078316SOB5,9S,1,1,0,0,94.44,94.44,0,
8IQT45005,6A078318SOC6,9S,0,0,0,0,97.22,91.66,5.56,
8IQT45005,6A078344SOG5,9S,0,0,0,0,100,97.22,2.78,
8IQT46000,65700C79SEF0,P2,0,0,0,0,91.66,88.88,2.78,
8IQT46000,65700C7SSEE7,P2,0,0,0,0,97.22,97.22,0,
8IQT46000,65700C8CSEA3,P2,1,1,1,1,94.44,94.44,0,
8IQT46000,65700C9VSEE4,P2,0,0,0,0,100,100,0,
8IQT46000,65700H1HSEA4,P2,0,0,0,0,97.22,97.22,0,
8IQT46000,65700H2QSEG3,P2,0,0,0,0,94.44,94.44,0,
8IQT46000,65700H2RSED2,P2,0,0,0,0,97.22,97.22,0,
8IQT46000,65700H2SSEA1,P2,0,0,0,0,91.66,91.66,0,
8IQT46000,65700I6VSEA4,P2,0,0,0,0,100,100,0,
8IQT46000,65700I6YSEF7,P2,1,0,1,0,94.44,88.88,5.56,
8IQT46005,6570077ESEA1,US,2,2,2,2,88.88,88.88,0,
8IQT46005,6570078CSED4,US,0,0,0,0,100,100,0,
8IQT46005,6570078ESEE5,US,0,0,0,0,97.22,97.22,0,
8IQT46005,6570078FSEB4,US,1,1,1,1,91.66,91.66,0,
8IQT46005,6570078HSEC5,US,0,0,0,0,94.44,94.44,0,
8IQT46005,6570078LSEE7,US,0,0,0,0,97.22,97.22,0,
8IQT46005,6570078MSEB6,US,2,2,2,2,94.44,94.44,0,
8IQT46005,6570078NSEG0,US,0,0,0,0,100,100,0,
8IQT46005,6570078PSEH1,US,2,2,2,2,91.66,91.66,0,
8IQT46005,6570078RSEA7,US,0,0,0,0,91.66,91.66,0,
8IQT46005,6570078SSEF1,US,0,0,0,0,100,100,0,
8IQT46005,6570078TSEC0,US,0,0,0,0,100,97.22,2.78,
8IQT46005,6570078USEG2,US,0,0,0,0,91.66,91.66,0,
8IQT46005,6570079YSEF5,US,0,0,0,0,94.44,91.66,2.78,
8IQT46013,6A06K215SOC3,US,0,0,0,0,94.44,94.44,0,
8IQT46013,6A06K218SOA3,US,0,0,0,0,97.22,97.22,0,
8IQT46013,6A06K221SOE5,US,0,0,0,0,97.22,97.22,0,
8IQT46013,6A06N001SOF7,US,0,0,0,0,97.22,97.22,0,
8IQT46013,6A06N005SOA6,US,0,0,0,0,100,97.22,2.78,
8IQT46013,6A06N006SOF0,US,0,0,0,0,97.22,97.22,0,
8IQT46013,6A06N008SOG1,US,0,0,0,0,100,100,0,
8IQT46013,6A06N010SOG1,US,0,0,0,0,97.22,94.44,2.78,
8IQT46013,6A06N011SOD0,US,0,0,0,0,97.22,97.22,0,
8IQT46013,6A06N013SOE1,US,1,0,1,0,100,97.22,2.78,
8IQT46013,6A06N048SOC0,US,1,1,0,0,97.22,97.22,0,
8IQT46013,6A06N050SOC0,US,0,0,0,0,97.22,97.22,0,
8IQT46013,6A06N131SOD6,US,0,0,0,0,97.22,97.22,0,
8IQT46013,6A06N132SOA5,US,0,0,0,0,97.22,97.22,0,
8IQT46013,6A06N326SOE0,US,0,0,0,0,100,97.22,2.78,
8IQT46013,6A06N347SOC4,US,0,0,0,0,94.44,94.44,0,
8IQT46013,6A06N348SOG6,US,0,0,0,0,97.22,97.22,0,
8IQT46013,6A06N356SOC6,US,1,1,0,0,94.44,94.44,0,
8IQT46013,6A06N371SOF2,US,0,0,0,0,100,100,0,
8IQT46013,6A06N372SOC1,US,0,0,0,0,100,100,0,
8IQT46013,6A06N373SOG3,US,0,0,0,0,100,100,0,
8IQT46013,6A06N374SOD2,US,74,18,0,0,97.22,97.22,0,
8IQT46013,6A06N375SOA1,US,1,0,1,0,91.66,91.66,0,
8IQT46013,6A06N378SOF4,US,0,0,0,0,100,100,0,
8IQT46014,6A06R308SOF0,TS,0,0,0,0,100,100,0,
8IQT46014,6A06S006SOG7,TS,0,0,0,0,97.22,97.22,0,
8IQT46014,6A06S056SOH2,TS,0,0,0,0,100,100,0,
8IQT46014,6A06S270SOD6,TS,0,0,0,0,100,97.22,2.78,
8IQT46014,6A06S271SOA5,TS,0,0,0,0,100,100,0,
8IQT46014,6A06T176SOB0,TS,0,0,0,0,100,100,0,
8IQT46014,6A06U029SOH2,TS,0,0,0,0,100,100,0,
8IQT46014,6A06U075SOF3,TS,0,0,0,0,97.22,97.22,0,
8IQT46014,6A06U098SOF0,TS,0,0,0,0,97.22,94.44,2.78,
8IQT46014,6A06U236SOE5,TS,0,0,0,0,97.22,97.22,0,
8IQT46014,6A06V202SOE0,TS,0,0,0,0,97.22,97.22,0,
8IQT46014,6A06V222SOF5,TS,0,0,0,0,94.44,91.66,2.78,
8IQT46014,6A06X066SOG2,TS,0,0,0,0,100,100,0,
8IQT46014,6A06X202SOE6,TS,0,0,0,0,97.22,97.22,0,
8IQT46014,6A06X204SOF7,TS,0,0,0,0,97.22,97.22,0,
8IQT46014,6A06X205SOC6,TS,0,0,0,0,100,100,0,
8IQT46014,6A06X244SOB6,TS,0,0,0,0,100,100,0,
8IQT46014,6A06X247SOH1,TS,0,0,0,0,97.22,97.22,0,
8IQT46014,6A070015SOE3,TS,0,0,0,0,94.44,94.44,0,
8IQT46014,6A070016SOB2,TS,17,17,0,0,80.55,80.55,0,
8IQT46014,6A070017SOF4,TS,0,0,0,0,100,100,0,
8IQT46014,6A070019SOG5,TS,0,0,0,0,100,100,0,
8IQT46014,6A076258SOG1,TS,0,0,0,0,100,100,0,
8IQT47000,6A074192SOG1,9S,0,0,0,0,97.22,97.22,0,
8IQT47000,6A074193SOD0,9S,0,0,0,0,97.22,97.22,0,
8IQT47000,6A074194SOH2,9S,0,0,0,0,100,100,0,
8IQT47000,6A074195SOE1,9S,0,0,0,0,100,97.22,2.78,
8IQT47000,6A074196SOB0,9S,0,0,0,0,100,100,0,
8IQT47000,6A074197SOF2,9S,0,0,0,0,97.22,97.22,0,
8IQT47000,6A074201SOE6,9S,0,0,0,0,97.22,97.22,0,
8IQT47000,6A074202SOB5,9S,0,0,0,0,97.22,97.22,0,
8IQT47000,6A074246SOH1,9S,0,0,0,0,97.22,94.44,2.78,
8IQT47000,6A074250SOA7,9S,0,0,0,0,97.22,97.22,0,
8IQT47000,6A075079SOG0,9S,0,0,0,0,97.22,97.22,0,
8IQT47000,6A075080SOB6,9S,0,0,0,0,100,100,0,
8IQT47000,6A075082SOC7,9S,0,0,0,0,100,100,0,
8IQT47000,6A075084SOE0,9S,0,0,0,0,97.22,97.22,0,
8IQT47000,6A075085SOA7,9S,0,0,0,0,97.22,97.22,0,
8IQT47000,6A075124SOF5,9S,0,0,0,0,100,100,0,
8IQT47000,6A075126SOG6,9S,0,0,0,0,100,100,0,
8IQT47000,6A075128SOA4,9S,0,0,0,0,100,100,0,
8IQT47000,6A075132SOB5,9S,0,0,0,0,94.44,91.66,2.78,
8IQT47000,6A075133SOF7,9S,0,0,0,0,100,97.22,2.78,
8IQT47000,6A078276SOA0,9S,1,1,1,1,94.44,94.44,0,
8IQT47000,6A078320SOC6,9S,0,0,0,0,97.22,94.44,2.78,
8IQT47000,6A078321SOH0,9S,0,0,0,0,100,100,0,
8IQT47000,6A078323SOA6,9S,0,0,0,0,100,100,0,
8IQT47006,6A070201SOD2,P2,0,0,0,0,100,100,0,
8IQT47006,6A070208SOD4,P2,0,0,0,0,94.44,94.44,0,
8IQT47006,6A070212SOE5,P2,0,0,0,0,97.22,97.22,0,
8IQT47006,6A070213SOB4,P2,0,0,0,0,100,100,0,
8IQT47006,6A070244SOE4,P2,0,0,0,0,97.22,97.22,0,
8IQT47006,6A070246SOF5,P2,0,0,0,0,100,100,0,
8IQT47006,6A078023SOD3,P2,1,1,1,1,97.22,97.22,0,
8IQT47006,6A078029SOG6,P2,0,0,0,0,100,100,0,
8IQT47006,6A078030SOC4,P2,0,0,0,0,97.22,97.22,0,
8IQT47006,6A078031SOG6,P2,0,0,0,0,97.22,97.22,0,
8IQT47006,6A078037SOC6,P2,0,0,0,0,100,100,0,
8IQT47006,6A078040SOH0,P2,0,0,0,0,94.44,94.44,0,
8IQT47006,6A078043SOF0,P2,0,0,0,0,100,100,0,
8IQT47006,6A078074SOA5,P2,0,0,0,0,100,100,0,
8IQT47006,6A078075SOE7,P2,0,0,0,0,100,100,0,
8IQT47006,6A078088SOA0,P2,0,0,0,0,100,97.22,2.78,
8IQT47006,6A078156SOG5,P2,0,0,0,0,100,100,0,
8IQT47006,6A078157SOD4,P2,0,0,0,0,97.22,97.22,0,
8IQT47006,6A078159SOE5,P2,0,0,0,0,94.44,91.66,2.78,
8IQT48003,6A06X069SOE2,9S,1,1,0,0,97.22,97.22,0,
8IQT48003,6A070216SOG7,9S,0,0,0,0,100,100,0,
8IQT48003,6A070217SOD6,9S,0,0,0,0,100,100,0,
8IQT48003,6A070219SOE7,9S,0,0,0,0,100,100,0,
8IQT48003,6A070220SOA5,9S,0,0,0,0,100,100,0,
8IQT48003,6A070226SOE0,9S,0,0,0,0,100,100,0,
8IQT48003,6A070234SOA0,9S,0,0,0,0,100,100,0,
8IQT48003,6A070235SOE2,9S,0,0,0,0,100,100,0,
8IQT48003,6A070242SOD3,9S,0,0,0,0,100,100,0,
8IQT48003,6A070257SOH0,9S,0,0,0,0,94.44,94.44,0,
8IQT48003,6A070269SOF2,9S,0,0,0,0,97.22,97.22,0,
8IQT48003,6A070270SOB0,9S,0,0,0,0,100,100,0,
8IQT48003,6A070271SOF2,9S,0,0,0,0,97.22,97.22,0,
8IQT48003,6A070273SOG3,9S,0,0,0,0,100,100,0,
8IQT48003,6A070274SOD2,9S,0,0,0,0,94.44,94.44,0,
8IQT48003,6A078101SOH1,9S,0,0,0,0,97.22,97.22,0,
8IQT48003,6A078105SOC0,9S,0,0,0,0,100,100,0,
8IQT48003,6A078106SOG2,9S,0,0,0,0,100,100,0,
8IQT48003,6A078143SOE1,9S,0,0,0,0,100,100,0,
8IQT48003,6A078144SOB0,9S,0,0,0,0,100,100,0,
8IQT48003,6A078145SOF2,9S,2,0,2,0,100,97.22,2.78,
8IQT48003,6A078146SOC1,9S,0,0,0,0,100,100,0,
8IQT48003,6A078147SOG3,9S,0,0,0,0,100,100,0,
8IQT48003,6A078149SOA1,9S,0,0,0,0,100,100,0,
8IQT48003,6A078150SOD2,9S,0,0,0,0,100,97.22,2.78,
8IQT48004,65700M22SED0,9S,0,0,0,0,100,100,0,
8IQT48004,65700M8RSED6,9S,0,0,0,0,100,100,0,
8IQT48004,65700M9ZSEF3,9S,0,0,0,0,100,100,0,
8IQT48004,65700MAPSEG2,9S,0,0,0,0,100,100,0,
8IQT48004,65700MARSEA0,9S,0,0,0,0,100,100,0,
8IQT48004,65700MAUSEF3,9S,0,0,0,0,100,100,0,
8IQT48004,65700MB7SEA3,9S,0,0,0,0,97.22,97.22,0,
8IQT48004,65700MBGSEC0,9S,0,0,0,0,97.22,97.22,0,
8IQT48004,65700MBJSEA0,9S,0,0,0,0,100,100,0,
8IQT48004,65700MBKSEE2,9S,0,0,0,0,97.22,97.22,0,
8IQT48004,65700MBMSEF3,9S,0,0,0,0,97.22,97.22,0,
8IQT48004,65700MBNSEC2,9S,0,0,0,0,100,100,0,
8IQT48004,65700MBPSED3,9S,0,0,0,0,100,100,0,
8IQT48004,65700MBQSEA2,9S,0,0,0,0,100,100,0,
8IQT48004,65700MBRSEE4,9S,0,0,0,0,100,100,0,
8IQT48004,65700N4BSEF3,9S,0,0,0,0,100,100,0,
8IQT48004,65700N4ESED3,9S,1,1,1,1,97.22,97.22,0,
8IQT48004,65700N5GSEB5,9S,0,0,0,0,97.22,97.22,0,
8IQT48004,65700N5HSEF7,9S,0,0,0,0,97.22,97.22,0,
8IQT48004,65700N5ISEC6,9S,0,0,0,0,97.22,97.22,0,
8IQT48004,65700N5JSEH0,9S,0,0,0,0,100,100,0,
8IQT48004,65700N5LSEA6,9S,0,0,0,0,100,100,0,
